"IdCompra","Fecha","IdProducto","Cantidad","Precio","IdProveedor"
8389,"2019-09-27",42817,17,549.33,14
8390,"2019-09-27",42818,48,1398.88,3
8391,"2019-09-27",42822,12,509.68,11
8392,"2019-09-27",42823,8,648.33,3
8393,"2019-09-27",42825,6,388.54,8
8394,"2019-09-27",42826,4,394.23,8
8395,"2019-09-27",42828,11,702.33,5
8396,"2019-09-27",42829,1,716.15,7
8397,"2019-09-27",42830,13,339.13,10
8398,"2019-09-27",42831,3,235.79,7
8399,"2019-09-27",42848,10,971.47,4
8400,"2019-09-27",42811,3,1832.66,10
8401,"2019-09-27",42813,6,285.33,8
8402,"2019-09-27",42814,6,245.68,7
8403,"2019-09-27",42815,3,456.86,6
8404,"2019-09-27",42902,3,162.18,6
8405,"2019-09-27",42903,12,191.84,12
8406,"2019-09-27",42904,7,91.83,4
8407,"2019-09-27",42866,7,152.15,7
8408,"2019-09-27",42867,6,158.72,14
8409,"2019-09-27",42868,3,151.95,4
8410,"2019-09-27",42869,24,149.53,10
8411,"2019-09-27",42872,1,390.2,7
8412,"2019-09-27",42875,5,366.37,4
8413,"2019-09-27",42877,12,406.24,6
8414,"2019-09-27",42878,18,430.86,4
8415,"2019-09-27",42881,20,381.2,14
8416,"2019-09-27",42886,14,330.21,4
8417,"2019-09-27",42887,7,387.28,3
8418,"2019-09-27",42888,15,353.74,11
8419,"2019-09-27",42889,10,323.9,12
8420,"2019-09-27",42892,6,379.07,8
8421,"2019-09-27",42893,11,362.59,10
8422,"2019-09-27",42898,9,335.21,1
8423,"2019-09-27",42985,4,964.1,11
8424,"2019-09-27",42987,9,364.13,6
8425,"2019-09-27",42989,2,249.31,13
8426,"2019-09-27",42992,1,417.26,3
8427,"2019-09-27",42993,18,336.59,10
8428,"2019-09-27",42995,4,271.37,9
8429,"2019-09-27",42997,5,347.69,4
8430,"2019-09-27",42998,14,328.56,11
8431,"2019-09-27",42999,6,400.18,7
8432,"2019-09-27",43002,14,313.93,9
8433,"2019-09-27",43003,10,313.49,10
8434,"2019-09-27",43007,32,271.53,1
8435,"2019-09-27",43008,5,241.98,7
8436,"2019-09-27",43009,4,422.83,10
8437,"2019-09-27",43010,8,265.65,13
8438,"2019-09-27",43011,12,246.88,7
8439,"2019-09-27",43015,6,338.87,12
8440,"2019-09-27",43017,9,251.6,2
8441,"2019-09-27",43018,23,297.66,4
8442,"2019-09-27",43019,8,295.67,6
8443,"2019-09-27",43021,4,296.3,10
8444,"2019-09-27",43022,7,322.15,13
8445,"2019-09-27",43024,2,345.29,13
8446,"2019-09-27",43025,6,420.69,8
8447,"2019-09-27",43027,6,294.48,8
8448,"2019-09-27",42755,3,702.53,6
8449,"2019-09-27",42759,5,1125.51,12
8450,"2019-09-27",42760,5,1039.43,10
8451,"2019-09-27",42761,3,984.48,1
8452,"2019-09-27",42763,10,1580.48,9
8453,"2019-09-27",42764,21,951.59,9
8454,"2019-09-27",42765,23,1532.62,7
8455,"2019-09-27",42767,1,2480.78,14
8456,"2019-09-27",42770,5,2838.14,4
8457,"2019-09-27",42773,10,6113.91,12
8458,"2019-09-27",42775,4,2224.49,13
8459,"2019-09-27",42777,18,1894.63,5
8460,"2019-09-27",42779,27,6988.78,6
8461,"2019-09-27",42780,8,2868.31,14
8462,"2019-09-27",42783,5,1488.18,9
8463,"2019-09-27",42785,21,1158.07,7
8464,"2019-09-27",42786,4,487.21,12
8465,"2019-09-27",42787,8,830.25,7
8466,"2019-09-27",42789,2,147.76,12
8467,"2019-09-27",42790,12,467.44,9
8468,"2019-09-27",42791,3,184.63,4
8469,"2019-09-27",42793,13,564.09,1
8470,"2019-09-27",42794,15,201.0,1
8471,"2019-09-27",42795,6,429.27,3
8472,"2019-09-27",42797,4,3150.29,6
8473,"2019-09-27",42798,3,1049.12,12
8474,"2019-09-27",42799,7,1191.51,7
8475,"2019-09-27",42801,16,1835.88,3
8476,"2019-09-27",42851,8,90.05,9
8477,"2019-09-27",42927,7,63.66,5
8478,"2019-09-27",42930,7,95.94,10
8479,"2019-09-27",42931,6,230.71,11
8480,"2019-09-27",42852,6,115.56,5
8481,"2019-09-27",42853,7,577.07,5
8482,"2019-09-27",42854,6,864.45,11
8483,"2019-09-27",42870,8,140.82,10
8484,"2019-09-27",42899,6,150.92,4
8485,"2019-09-27",42901,7,138.93,3
8486,"2019-09-27",42928,4,77.62,6
8487,"2019-09-27",42974,2,158.95,11
8488,"2019-09-27",42975,9,168.43,14
8489,"2019-09-27",42978,4,69.01,11
8490,"2019-09-27",42981,13,38.48,10
8491,"2019-09-27",42982,4,9.96,1
8492,"2019-10-25",42832,6,590.52,7
8493,"2019-10-25",42834,9,494.74,10
8494,"2019-10-25",42839,4,234.5,11
8495,"2019-10-25",42842,7,276.55,6
8496,"2019-10-25",42843,2,477.23,2
8497,"2019-10-25",42844,18,1206.02,13
8498,"2019-10-25",42845,5,544.21,10
8499,"2019-10-25",42846,11,1987.02,13
8500,"2019-10-25",42847,7,2261.7,6
8501,"2019-10-25",42855,4,808.43,6
8502,"2019-10-25",42857,7,423.7,13
8503,"2019-10-25",42859,1,379.71,5
8504,"2019-10-25",42861,3,374.65,2
8505,"2019-10-25",42862,4,354.39,12
8506,"2019-10-25",42983,19,251.48,5
8507,"2019-10-25",42984,7,191.56,11
8508,"2019-10-25",42910,27,930.31,7
8509,"2019-10-25",42911,14,1257.25,9
8510,"2019-10-25",42912,2,1154.94,6
8511,"2019-10-25",42913,3,931.95,9
8512,"2019-10-25",42914,4,1024.9,5
8513,"2019-10-25",42915,14,1274.83,11
8514,"2019-10-25",42916,4,1082.07,11
8515,"2019-10-25",42921,38,557.61,2
8516,"2019-10-25",42923,30,497.6,9
8517,"2019-10-25",42925,6,2.25,7
8518,"2019-10-25",42935,16,1682.57,5
8519,"2019-10-25",42936,3,2532.89,9
8520,"2019-10-25",42938,23,2137.8,12
8521,"2019-10-25",42939,2,2241.89,6
8522,"2019-10-25",42941,12,2321.37,5
8523,"2019-10-25",42942,5,2039.78,6
8524,"2019-10-25",42943,9,1455.36,13
8525,"2019-10-25",42944,5,2688.71,12
8526,"2019-10-25",42945,12,1965.24,5
8527,"2019-10-25",42951,3,2078.58,9
8528,"2019-10-25",42955,20,1692.76,4
8529,"2019-10-25",42957,16,2212.26,12
8530,"2019-10-25",42959,11,3062.28,2
8531,"2019-10-25",42960,5,3067.05,6
8532,"2019-10-25",42961,6,2051.91,10
8533,"2019-10-25",42962,8,1749.75,11
8534,"2019-10-25",42963,5,1740.67,12
8535,"2019-10-25",42964,13,1834.89,11
8536,"2019-10-25",42971,9,1721.34,5
8537,"2019-10-25",43028,3,673.02,13
8538,"2019-10-25",43031,15,869.24,9
8539,"2019-10-25",43032,2,663.87,4
8540,"2019-10-25",43033,1,736.34,4
8541,"2019-10-25",43034,18,631.26,11
8542,"2019-10-25",43037,6,773.05,1
8543,"2019-10-25",43039,8,502.3,13
8544,"2019-10-25",43040,2,565.9,3
8545,"2019-10-25",43041,19,595.45,11
8546,"2019-10-25",43042,7,859.05,12
8547,"2019-10-25",42817,16,542.88,6
8548,"2019-10-25",42819,26,620.88,12
8549,"2019-10-25",42820,10,457.82,5
8550,"2019-10-25",42824,4,367.08,10
8551,"2019-10-25",42825,8,377.79,6
8552,"2019-10-25",42827,3,403.38,3
8553,"2019-10-25",42828,3,703.04,3
8554,"2019-10-25",42831,6,225.54,13
8555,"2019-10-25",42849,1,1034.76,12
8556,"2019-10-25",42810,6,779.78,12
8557,"2019-10-25",42811,5,1819.37,2
8558,"2019-10-25",42812,8,242.88,2
8559,"2019-10-25",42813,1,302.12,2
8560,"2019-10-25",42814,2,272.36,4
8561,"2019-10-25",42815,2,439.99,7
8562,"2019-10-25",42902,6,162.46,12
8563,"2019-10-25",42903,8,204.04,1
8564,"2019-10-25",42905,8,310.01,13
8565,"2019-10-25",42867,5,141.02,5
8566,"2019-10-25",42868,9,146.67,10
8567,"2019-10-25",42869,15,125.42,2
8568,"2019-10-25",42875,3,403.95,3
8569,"2019-10-25",42879,5,386.64,14
8570,"2019-10-25",42880,7,424.13,5
8571,"2019-10-25",42881,15,372.78,5
8572,"2019-10-25",42884,17,316.39,9
8573,"2019-10-25",42885,8,306.47,5
8574,"2019-10-25",42889,15,348.88,3
8575,"2019-10-25",42890,4,401.34,7
8576,"2019-10-25",42891,21,336.6,11
8577,"2019-10-25",42894,8,332.99,12
8578,"2019-10-25",42896,4,349.59,12
8579,"2019-10-25",42986,14,229.55,10
8580,"2019-10-25",42989,5,308.52,6
8581,"2019-10-25",42991,17,286.21,5
8582,"2019-10-25",42992,12,402.38,9
8583,"2019-10-25",42993,10,320.1,9
8584,"2019-10-25",42994,11,376.05,6
8585,"2019-10-25",42996,7,368.33,6
8586,"2019-10-25",42998,2,396.38,4
8587,"2019-10-25",42999,1,407.85,1
8588,"2019-10-25",43001,26,386.47,1
8589,"2019-10-25",43002,5,305.14,4
8590,"2019-10-25",43003,7,295.19,10
8591,"2019-10-25",43004,2,271.16,8
8592,"2019-10-25",43006,11,376.69,4
8593,"2019-10-25",43012,6,324.15,10
8594,"2019-10-25",43014,9,326.65,1
8595,"2019-10-25",43015,7,335.25,7
8596,"2019-10-25",43016,8,345.02,8
8597,"2019-10-25",43017,8,234.87,13
8598,"2019-10-25",43022,10,323.28,1
8599,"2019-10-25",43024,6,392.26,8
8600,"2019-10-25",42754,8,851.98,8
8601,"2019-10-25",42757,12,1122.49,10
8602,"2019-10-25",42759,4,1324.38,8
8603,"2019-10-25",42762,8,1392.74,3
8604,"2019-10-25",42764,9,891.9,13
8605,"2019-10-25",42767,11,2209.16,12
8606,"2019-10-25",42770,3,2608.4,9
8607,"2019-10-25",42775,12,2235.28,5
8608,"2019-10-25",42782,22,2693.43,2
8609,"2019-10-25",42784,1,1119.6,4
8610,"2019-10-25",42785,20,1059.53,7
8611,"2019-10-25",42786,7,617.49,10
8612,"2019-10-25",42788,3,325.54,13
8613,"2019-10-25",42789,16,167.4,11
8614,"2019-10-25",42791,8,205.28,7
8615,"2019-10-25",42792,18,313.05,5
8616,"2019-10-25",42793,12,640.47,8
8617,"2019-10-25",42794,14,229.85,11
8618,"2019-10-25",42795,6,424.85,9
8619,"2019-10-25",42796,16,296.93,9
8620,"2019-10-25",42798,6,1196.17,4
8621,"2019-10-25",42800,6,1276.16,13
8622,"2019-10-25",42801,3,2229.88,2
8623,"2019-10-25",42926,1,53.11,13
8624,"2019-10-25",42929,10,224.58,3
8625,"2019-10-25",42930,11,96.53,8
8626,"2019-10-25",42853,1,445.84,6
8627,"2019-10-25",42870,19,134.19,3
8628,"2019-10-25",42899,4,149.34,7
8629,"2019-10-25",42900,19,167.37,4
8630,"2019-10-25",42901,5,154.69,13
8631,"2019-10-25",42928,5,85.33,11
8632,"2019-10-25",42973,8,97.4,7
8633,"2019-10-25",42974,7,131.83,9
8634,"2019-10-25",42978,1,78.72,9
8635,"2019-10-25",42982,2,10.31,3
8636,"2019-11-29",42832,18,562.57,12
8637,"2019-11-29",42833,3,609.52,6
8638,"2019-11-29",42834,10,641.73,3
8639,"2019-11-29",42836,17,497.04,7
8640,"2019-11-29",42838,11,665.0,13
8641,"2019-11-29",42840,1,276.18,9
8642,"2019-11-29",42841,5,255.97,4
8643,"2019-11-29",42844,5,1183.23,3
8644,"2019-11-29",42845,1,597.38,11
8645,"2019-11-29",42846,8,1722.69,8
8646,"2019-11-29",42855,16,702.52,4
8647,"2019-11-29",42856,18,382.87,2
8648,"2019-11-29",42857,4,375.54,6
8649,"2019-11-29",42858,10,372.99,6
8650,"2019-11-29",42859,1,475.72,6
8651,"2019-11-29",42860,8,380.06,5
8652,"2019-11-29",42862,7,379.34,10
8653,"2019-11-29",42907,3,360.31,8
8654,"2019-11-29",42909,4,912.59,2
8655,"2019-11-29",42915,14,1301.11,13
8656,"2019-11-29",42916,5,1013.39,4
8657,"2019-11-29",42917,9,92317.4,10
8658,"2019-11-29",42918,2,531.71,9
8659,"2019-11-29",42919,8,436.08,8
8660,"2019-11-29",42920,10,589.68,10
8661,"2019-11-29",42921,14,594.61,2
8662,"2019-11-29",42923,2,559.29,11
8663,"2019-11-29",42924,3,489.65,14
8664,"2019-11-29",42925,3,1.86,12
8665,"2019-11-29",42933,3,868.04,8
8666,"2019-11-29",42934,15,1073.92,6
8667,"2019-11-29",42937,3,1754.56,1
8668,"2019-11-29",42943,21,1527.17,8
8669,"2019-11-29",42946,12,1552.01,3
8670,"2019-11-29",42947,25,2111.39,11
8671,"2019-11-29",42948,5,1983.48,5
8672,"2019-11-29",42949,8,1585.59,6
8673,"2019-11-29",42950,9,1897.14,10
8674,"2019-11-29",42951,11,2009.01,6
8675,"2019-11-29",42953,8,2672.04,13
8676,"2019-11-29",42954,2,1596.35,8
8677,"2019-11-29",42955,18,1593.46,9
8678,"2019-11-29",42958,11,2267.2,3
8679,"2019-11-29",42959,4,2550.18,5
8680,"2019-11-29",42965,6,1823.79,7
8681,"2019-11-29",42966,3,2516.75,3
8682,"2019-11-29",42969,19,2953.71,5
8683,"2019-11-29",42970,8,1961.24,13
8684,"2019-11-29",42971,19,1957.41,11
8685,"2019-11-29",42972,22,1781.7,5
8686,"2019-11-29",43030,5,783.54,11
8687,"2019-11-29",43031,1,949.45,6
8688,"2019-11-29",43032,10,733.77,13
8689,"2019-11-29",43034,6,675.22,11
8690,"2019-11-29",43035,16,711.32,6
8691,"2019-11-29",43036,2,551.1,12
8692,"2019-11-29",43037,2,781.33,8
8693,"2019-11-29",43040,7,586.66,12
8694,"2019-11-29",42816,3,809.32,7
8695,"2019-11-29",42821,14,438.25,7
8696,"2019-11-29",42823,4,566.08,10
8697,"2019-11-29",42825,6,425.97,9
8698,"2019-11-29",42830,6,385.91,3
8699,"2019-11-29",42848,6,1136.98,7
8700,"2019-11-29",42849,6,1013.7,3
8701,"2019-11-29",42810,5,846.4,9
8702,"2019-11-29",42812,13,238.88,4
8703,"2019-11-29",42813,10,273.77,2
8704,"2019-11-29",42814,10,230.13,7
8705,"2019-11-29",42815,5,374.42,4
8706,"2019-11-29",42902,11,196.7,5
8707,"2019-11-29",42903,5,196.21,13
8708,"2019-11-29",42904,8,103.82,10
8709,"2019-11-29",42737,3,1041.21,8
8710,"2019-11-29",42865,10,134.41,5
8711,"2019-11-29",42872,34,380.82,9
8712,"2019-11-29",42873,12,428.75,14
8713,"2019-11-29",42875,8,385.95,11
8714,"2019-11-29",42879,20,371.72,1
8715,"2019-11-29",42880,10,389.13,2
8716,"2019-11-29",42882,8,332.3,13
8717,"2019-11-29",42884,8,308.59,2
8718,"2019-11-29",42889,3,389.69,4
8719,"2019-11-29",42890,25,310.69,4
8720,"2019-11-29",42893,7,325.47,13
8721,"2019-11-29",42894,7,345.35,2
8722,"2019-11-29",42897,3,403.49,13
8723,"2019-11-29",42985,7,1124.4,8
8724,"2019-11-29",42986,11,221.67,12
8725,"2019-11-29",42987,30,293.41,3
8726,"2019-11-29",42988,7,460.11,6
8727,"2019-11-29",42991,4,341.74,4
8728,"2019-11-29",42993,13,326.14,5
8729,"2019-11-29",42994,10,460.74,9
8730,"2019-11-29",43000,10,258.53,3
8731,"2019-11-29",43001,4,384.91,8
8732,"2019-11-29",43002,8,250.04,3
8733,"2019-11-29",43003,9,304.19,12
8734,"2019-11-29",43006,4,389.81,4
8735,"2019-11-29",43007,8,286.78,2
8736,"2019-11-29",43010,14,266.95,6
8737,"2019-11-29",43013,12,268.78,4
8738,"2019-11-29",43014,7,359.88,1
8739,"2019-11-29",43015,4,314.86,8
8740,"2019-11-29",43016,7,360.49,2
8741,"2019-11-29",43017,7,258.19,5
8742,"2019-11-29",43018,19,287.02,8
8743,"2019-11-29",43019,14,277.15,6
8744,"2019-11-29",43020,38,422.61,11
8745,"2019-11-29",43021,12,277.9,12
8746,"2019-11-29",43022,10,255.48,9
8747,"2019-11-29",43023,2,503.94,2
8748,"2019-11-29",43024,12,381.97,1
8749,"2019-11-29",43026,20,419.74,6
8750,"2019-11-29",42754,32,811.08,2
8751,"2019-11-29",42756,6,415.54,3
8752,"2019-11-29",42757,4,1346.69,6
8753,"2019-11-29",42759,17,1095.26,5
8754,"2019-11-29",42760,11,1127.35,7
8755,"2019-11-29",42761,10,914.83,10
8756,"2019-11-29",42762,16,1414.36,10
8757,"2019-11-29",42764,28,947.81,4
8758,"2019-11-29",42769,8,2382.28,12
8759,"2019-11-29",42770,2,2315.67,2
8760,"2019-11-29",42771,11,1875.36,14
8761,"2019-11-29",42773,3,6589.67,2
8762,"2019-11-29",42774,11,4508.15,10
8763,"2019-11-29",42778,5,2191.49,13
8764,"2019-11-29",42779,17,6888.26,10
8765,"2019-11-29",42781,10,1673.91,7
8766,"2019-11-29",42784,8,1294.41,13
8767,"2019-11-29",42788,6,287.07,11
8768,"2019-11-29",42789,4,139.85,9
8769,"2019-11-29",42791,3,193.01,11
8770,"2019-11-29",42792,2,319.22,6
8771,"2019-11-29",42794,16,197.31,12
8772,"2019-11-29",42798,19,1135.46,5
8773,"2019-11-29",42799,4,1108.58,8
8774,"2019-11-29",42801,7,1787.93,1
8775,"2019-11-29",42850,22,208.29,14
8776,"2019-11-29",42926,2,55.35,7
8777,"2019-11-29",42929,11,222.77,2
8778,"2019-11-29",42930,13,93.88,8
8779,"2019-11-29",42931,12,196.24,13
8780,"2019-11-29",42853,5,440.0,7
8781,"2019-11-29",42870,2,118.34,4
8782,"2019-11-29",42899,8,128.19,8
8783,"2019-11-29",42900,6,191.95,4
8784,"2019-11-29",42928,16,84.13,12
8785,"2019-11-29",42932,11,119.62,9
8786,"2019-11-29",42974,1,144.13,8
8787,"2019-11-29",42975,12,167.14,5
8788,"2019-11-29",42976,8,131.13,12
8789,"2019-11-29",42978,4,87.01,3
8790,"2019-11-29",42979,4,85.97,4
8791,"2019-11-29",42980,6,77.98,5
8792,"2019-11-29",42982,4,10.17,2
8793,"2019-12-27",42832,29,590.32,10
8794,"2019-12-27",42834,8,614.18,2
8795,"2019-12-27",42836,15,608.87,13
8796,"2019-12-27",42838,9,642.95,8
8797,"2019-12-27",42842,7,264.66,3
8798,"2019-12-27",42843,9,534.53,3
8799,"2019-12-27",42844,16,1220.91,14
8800,"2019-12-27",42856,17,316.42,12
8801,"2019-12-27",42859,11,377.17,12
8802,"2019-12-27",42861,18,381.51,4
8803,"2019-12-27",42863,11,245.74,11
8804,"2019-12-27",42983,30,279.77,11
8805,"2019-12-27",42984,4,194.31,11
8806,"2019-12-27",42907,10,325.38,2
8807,"2019-12-27",42909,1,1124.36,5
8808,"2019-12-27",42911,8,1251.71,9
8809,"2019-12-27",42912,6,1215.68,4
8810,"2019-12-27",42913,7,961.14,9
8811,"2019-12-27",42915,2,1091.02,5
8812,"2019-12-27",42917,3,98319.9,4
8813,"2019-12-27",42918,20,564.64,3
8814,"2019-12-27",42919,8,396.75,8
8815,"2019-12-27",42920,8,481.05,10
8816,"2019-12-27",42924,12,497.36,5
8817,"2019-12-27",42933,1,692.83,4
8818,"2019-12-27",42934,4,1330.48,10
8819,"2019-12-27",42935,16,1684.89,4
8820,"2019-12-27",42937,3,1480.88,4
8821,"2019-12-27",42938,17,1808.59,12
8822,"2019-12-27",42939,8,2160.28,10
8823,"2019-12-27",42941,9,1959.43,1
8824,"2019-12-27",42949,1,1515.45,5
8825,"2019-12-27",42950,7,1977.78,13
8826,"2019-12-27",42951,7,2063.8,4
8827,"2019-12-27",42952,9,2952.83,5
8828,"2019-12-27",42954,8,1714.98,2
8829,"2019-12-27",42956,12,1417.65,13
8830,"2019-12-27",42961,15,1881.43,8
8831,"2019-12-27",42962,7,1369.32,3
8832,"2019-12-27",42963,7,1799.02,11
8833,"2019-12-27",42964,7,1737.72,13
8834,"2019-12-27",42965,8,1372.06,14
8835,"2019-12-27",42966,13,2415.52,14
8836,"2019-12-27",42968,9,2566.86,9
8837,"2019-12-27",42970,8,2130.51,3
8838,"2019-12-27",43029,7,740.7,2
8839,"2019-12-27",43032,4,759.22,3
8840,"2019-12-27",43033,7,771.05,6
8841,"2019-12-27",43036,5,503.26,13
8842,"2019-12-27",43037,21,797.38,3
8843,"2019-12-27",43038,7,744.8,14
8844,"2019-12-27",43040,2,528.48,9
8845,"2019-12-27",43043,2,879.25,6
8846,"2019-12-27",42816,12,804.7,14
8847,"2019-12-27",42818,5,1178.15,12
8848,"2019-12-27",42819,7,597.4,5
8849,"2019-12-27",42820,8,437.26,13
8850,"2019-12-27",42824,8,376.41,5
8851,"2019-12-27",42827,20,312.42,13
8852,"2019-12-27",42829,5,724.85,14
8853,"2019-12-27",42831,4,269.25,7
8854,"2019-12-27",42848,5,1083.8,14
8855,"2019-12-27",42849,4,1126.13,2
8856,"2019-12-27",42810,10,1022.7,9
8857,"2019-12-27",42812,6,248.65,7
8858,"2019-12-27",42814,7,255.09,3
8859,"2019-12-27",42815,4,452.81,8
8860,"2019-12-27",42906,3,193.05,2
8861,"2019-12-27",42865,19,142.95,12
8862,"2019-12-27",42867,21,125.13,2
8863,"2019-12-27",42868,4,141.28,12
8864,"2019-12-27",42871,9,346.79,4
8865,"2019-12-27",42873,14,432.35,8
8866,"2019-12-27",42874,16,360.47,8
8867,"2019-12-27",42875,3,363.93,10
8868,"2019-12-27",42877,9,342.02,7
8869,"2019-12-27",42879,12,399.62,13
8870,"2019-12-27",42882,6,397.84,2
8871,"2019-12-27",42884,8,319.96,8
8872,"2019-12-27",42888,5,313.59,4
8873,"2019-12-27",42890,5,323.82,6
8874,"2019-12-27",42891,1,360.6,13
8875,"2019-12-27",42892,15,329.18,2
8876,"2019-12-27",42894,10,323.72,11
8877,"2019-12-27",42896,1,323.75,13
8878,"2019-12-27",42897,4,370.55,12
8879,"2019-12-27",42985,7,1147.16,12
8880,"2019-12-27",42990,12,213.18,8
8881,"2019-12-27",42992,8,364.41,5
8882,"2019-12-27",42994,2,370.88,13
8883,"2019-12-27",43000,11,292.41,11
8884,"2019-12-27",43002,9,270.27,14
8885,"2019-12-27",43004,8,267.44,9
8886,"2019-12-27",43008,8,285.44,7
8887,"2019-12-27",43009,4,418.81,14
8888,"2019-12-27",43010,8,270.65,7
8889,"2019-12-27",43011,6,256.91,6
8890,"2019-12-27",43012,3,318.76,6
8891,"2019-12-27",43013,15,240.02,11
8892,"2019-12-27",43017,1,274.57,5
8893,"2019-12-27",43019,10,268.54,3
8894,"2019-12-27",43020,2,399.19,11
8895,"2019-12-27",43021,10,290.38,5
8896,"2019-12-27",43022,7,263.77,11
8897,"2019-12-27",43023,11,501.67,3
8898,"2019-12-27",43024,2,375.84,11
8899,"2019-12-27",43025,13,396.95,6
8900,"2019-12-27",43027,7,351.72,3
8901,"2019-12-27",42754,2,927.64,2
8902,"2019-12-27",42756,14,490.98,4
8903,"2019-12-27",42761,7,916.23,11
8904,"2019-12-27",42762,23,1657.7,3
8905,"2019-12-27",42763,10,1483.76,8
8906,"2019-12-27",42767,21,2725.53,4
8907,"2019-12-27",42768,15,1235.41,4
8908,"2019-12-27",42771,2,1698.88,11
8909,"2019-12-27",42772,4,4408.0,13
8910,"2019-12-27",42774,10,4336.2,12
8911,"2019-12-27",42776,6,901.28,3
8912,"2019-12-27",42777,8,1790.05,5
8913,"2019-12-27",42778,4,1958.98,12
8914,"2019-12-27",42782,7,2431.82,8
8915,"2019-12-27",42783,17,1527.41,6
8916,"2019-12-27",42784,21,1340.2,6
8917,"2019-12-27",42785,10,1106.16,6
8918,"2019-12-27",42787,7,964.25,1
8919,"2019-12-27",42792,8,363.36,4
8920,"2019-12-27",42793,4,635.89,5
8921,"2019-12-27",42794,10,214.06,2
8922,"2019-12-27",42796,5,360.73,8
8923,"2019-12-27",42797,12,3427.74,4
8924,"2019-12-27",42799,7,1103.39,9
8925,"2019-12-27",42800,13,1259.79,3
8926,"2019-12-27",42801,5,2118.26,3
8927,"2019-12-27",42850,4,210.71,8
8928,"2019-12-27",42926,5,48.52,6
8929,"2019-12-27",42927,8,67.64,13
8930,"2019-12-27",42929,16,219.29,11
8931,"2019-12-27",42931,2,253.21,9
8932,"2019-12-27",42854,5,753.61,4
8933,"2019-12-27",42870,5,137.01,8
8934,"2019-12-27",42899,6,145.29,7
8935,"2019-12-27",42928,11,76.82,11
8936,"2019-12-27",42932,8,101.24,6
8937,"2019-12-27",42973,14,80.83,4
8938,"2019-12-27",42974,7,139.47,11
8939,"2019-12-27",42976,2,171.78,10
8940,"2019-12-27",42977,11,69.54,10
8941,"2019-12-27",42978,8,72.45,14
8942,"2019-12-27",42979,5,71.32,2
8943,"2019-12-27",42980,18,71.7,7
8944,"2019-12-27",42982,2,8.75,9
8945,"2020-01-31",42832,4,523.27,13
8946,"2020-01-31",42833,6,621.58,9
8947,"2020-01-31",42834,6,538.44,9
8948,"2020-01-31",42835,11,585.74,10
8949,"2020-01-31",42836,11,553.44,11
8950,"2020-01-31",42837,14,287.34,8
8951,"2020-01-31",42839,14,236.09,14
8952,"2020-01-31",42841,5,221.7,4
8953,"2020-01-31",42844,18,1367.73,3
8954,"2020-01-31",42845,24,574.65,5
8955,"2020-01-31",42847,3,1834.16,1
8956,"2020-01-31",42855,25,791.3,13
8957,"2020-01-31",42857,5,338.15,1
8958,"2020-01-31",42858,16,305.23,9
8959,"2020-01-31",42859,19,431.81,7
8960,"2020-01-31",42860,3,418.02,2
8961,"2020-01-31",42861,1,356.45,5
8962,"2020-01-31",42862,6,401.78,5
8963,"2020-01-31",42863,11,247.07,11
8964,"2020-01-31",42983,6,238.89,4
8965,"2020-01-31",42907,6,285.6,2
8966,"2020-01-31",42908,12,1011.51,10
8967,"2020-01-31",42909,11,959.54,13
8968,"2020-01-31",42911,14,1247.88,13
8969,"2020-01-31",42913,4,991.5,6
8970,"2020-01-31",42914,26,921.83,14
8971,"2020-01-31",42916,22,1084.76,4
8972,"2020-01-31",42917,13,92195.4,6
8973,"2020-01-31",42918,6,615.79,10
8974,"2020-01-31",42921,22,466.65,13
8975,"2020-01-31",42923,5,532.9,13
8976,"2020-01-31",42924,9,468.96,6
8977,"2020-01-31",42925,25,2.15,10
8978,"2020-01-31",42934,23,1085.84,5
8979,"2020-01-31",42936,2,2702.44,6
8980,"2020-01-31",42937,27,1793.4,4
8981,"2020-01-31",42938,11,1633.32,12
8982,"2020-01-31",42939,32,1965.72,13
8983,"2020-01-31",42940,8,1484.16,3
8984,"2020-01-31",42942,19,1954.19,13
8985,"2020-01-31",42943,3,1609.41,11
8986,"2020-01-31",42944,8,2940.31,1
8987,"2020-01-31",42945,14,2483.43,11
8988,"2020-01-31",42946,2,1639.42,4
8989,"2020-01-31",42947,12,1984.72,5
8990,"2020-01-31",42948,6,1722.87,5
8991,"2020-01-31",42949,7,1317.18,9
8992,"2020-01-31",42950,14,2077.2,12
8993,"2020-01-31",42952,4,3145.71,8
8994,"2020-01-31",42953,12,2591.85,6
8995,"2020-01-31",42954,4,1857.79,10
8996,"2020-01-31",42955,10,1563.73,7
8997,"2020-01-31",42956,12,1325.6,13
8998,"2020-01-31",42957,2,1738.39,1
8999,"2020-01-31",42959,9,3162.46,11
9000,"2020-01-31",42960,1,2748.68,10
9001,"2020-01-31",42964,31,1942.92,10
9002,"2020-01-31",42965,5,1479.81,2
9003,"2020-01-31",42966,2,2473.42,7
9004,"2020-01-31",42967,9,2106.8,11
9005,"2020-01-31",42970,6,2196.11,7
9006,"2020-01-31",42972,11,1751.6,1
9007,"2020-01-31",43029,10,836.27,6
9008,"2020-01-31",43030,3,821.38,8
9009,"2020-01-31",43031,10,815.25,7
9010,"2020-01-31",43032,15,654.5,9
9011,"2020-01-31",43033,7,780.63,14
9012,"2020-01-31",43034,5,694.31,1
9013,"2020-01-31",43035,6,802.25,4
9014,"2020-01-31",43036,31,523.35,10
